,localminute,use
673,2018-01-08 00:29:00,10.629
674,2018-01-08 00:44:00,12.194
675,2018-01-08 00:59:00,11.289999999999996
676,2018-01-08 01:14:00,12.395
677,2018-01-08 01:29:00,11.213
678,2018-01-08 01:44:00,11.199000000000002
679,2018-01-08 01:59:00,12.089
680,2018-01-08 02:14:00,11.472
681,2018-01-08 02:29:00,12.071
682,2018-01-08 02:44:00,10.608999999999998
683,2018-01-08 02:59:00,12.071
684,2018-01-08 03:14:00,11.244000000000002
685,2018-01-08 03:29:00,12.258
686,2018-01-08 03:44:00,11.207
687,2018-01-08 03:59:00,11.061
688,2018-01-08 04:14:00,12.272999999999998
689,2018-01-08 04:29:00,11.427
690,2018-01-08 04:44:00,10.663999999999998
691,2018-01-08 04:59:00,12.481
692,2018-01-08 05:14:00,18.924
693,2018-01-08 05:29:00,48.297
694,2018-01-08 05:44:00,11.328
695,2018-01-08 05:59:00,10.773999999999996
696,2018-01-08 06:14:00,12.162
697,2018-01-08 06:29:00,10.890999999999998
698,2018-01-08 06:44:00,12.198
699,2018-01-08 06:59:00,10.431
700,2018-01-08 07:14:00,15.702
701,2018-01-08 07:29:00,18.300999999999995
702,2018-01-08 07:44:00,17.952
703,2018-01-08 07:59:00,35.779
704,2018-01-08 08:14:00,23.637999999999995
705,2018-01-08 08:29:00,22.509
706,2018-01-08 08:44:00,14.727
707,2018-01-08 08:59:00,20.215
708,2018-01-08 09:14:00,16.384999999999998
709,2018-01-08 09:29:00,9.987
710,2018-01-08 09:44:00,10.969999999999995
711,2018-01-08 09:59:00,11.973
712,2018-01-08 10:14:00,14.007
713,2018-01-08 10:29:00,10.626
714,2018-01-08 10:44:00,11.314
715,2018-01-08 10:59:00,11.327000000000002
716,2018-01-08 11:14:00,10.856
717,2018-01-08 11:29:00,11.233999999999998
718,2018-01-08 11:44:00,12.655
719,2018-01-08 11:59:00,11.964
720,2018-01-08 12:14:00,13.726
721,2018-01-08 12:29:00,12.750000000000002
722,2018-01-08 12:44:00,11.569
723,2018-01-08 12:59:00,27.180000000000003
724,2018-01-08 13:14:00,17.298000000000002
725,2018-01-08 13:29:00,14.879
726,2018-01-08 13:44:00,12.662
727,2018-01-08 13:59:00,15.238
728,2018-01-08 14:14:00,13.944
729,2018-01-08 14:29:00,21.285
730,2018-01-08 14:44:00,20.016
731,2018-01-08 14:59:00,12.114
732,2018-01-08 15:14:00,11.880999999999998
733,2018-01-08 15:29:00,20.04
734,2018-01-08 15:44:00,31.373
735,2018-01-08 15:59:00,21.379
736,2018-01-08 16:14:00,10.922
737,2018-01-08 16:29:00,11.641000000000002
738,2018-01-08 16:44:00,12.445
739,2018-01-08 16:59:00,12.656
740,2018-01-08 17:14:00,10.517999999999999
741,2018-01-08 17:29:00,12.858999999999998
742,2018-01-08 17:44:00,12.745
743,2018-01-08 17:59:00,14.027999999999999
744,2018-01-08 18:14:00,15.606999999999998
745,2018-01-08 18:29:00,23.546999999999997
746,2018-01-08 18:44:00,21.427000000000003
747,2018-01-08 18:59:00,35.855
748,2018-01-08 19:14:00,23.371
749,2018-01-08 19:29:00,22.296999999999997
750,2018-01-08 19:44:00,18.165
751,2018-01-08 19:59:00,17.769000000000002
752,2018-01-08 20:14:00,40.139
753,2018-01-08 20:29:00,77.05999999999997
754,2018-01-08 20:44:00,72.38999999999999
755,2018-01-08 20:59:00,43.087
756,2018-01-08 21:14:00,38.00600000000001
757,2018-01-08 21:29:00,67.56700000000001
758,2018-01-08 21:44:00,68.131
759,2018-01-08 21:59:00,59.98
760,2018-01-08 22:14:00,24.985
761,2018-01-08 22:29:00,33.33300000000001
762,2018-01-08 22:44:00,19.462
763,2018-01-08 22:59:00,16.950000000000006
764,2018-01-08 23:14:00,15.870999999999999
765,2018-01-08 23:29:00,13.271
766,2018-01-08 23:44:00,11.514000000000001
767,2018-01-08 23:59:00,13.074000000000002
768,2018-01-09 00:14:00,13.5
769,2018-01-09 00:29:00,13.388999999999998
770,2018-01-09 00:44:00,12.380999999999998
771,2018-01-09 00:59:00,11.58
772,2018-01-09 01:14:00,13.412
773,2018-01-09 01:29:00,13.333
774,2018-01-09 01:44:00,11.736
775,2018-01-09 01:59:00,11.851
776,2018-01-09 02:14:00,13.206000000000005
777,2018-01-09 02:29:00,13.034999999999998
778,2018-01-09 02:44:00,11.433000000000002
779,2018-01-09 02:59:00,11.730000000000002
780,2018-01-09 03:14:00,12.932
781,2018-01-09 03:29:00,11.198999999999998
782,2018-01-09 03:44:00,13.224
783,2018-01-09 03:59:00,11.724
784,2018-01-09 04:14:00,10.995
785,2018-01-09 04:29:00,54.03800000000001
786,2018-01-09 04:44:00,63.12300000000001
787,2018-01-09 04:59:00,60.312
788,2018-01-09 05:14:00,34.94
789,2018-01-09 05:29:00,13.106
790,2018-01-09 05:44:00,11.110999999999999
791,2018-01-09 05:59:00,12.839000000000002
792,2018-01-09 06:14:00,11.642000000000001
793,2018-01-09 06:29:00,11.354
794,2018-01-09 06:44:00,12.896999999999998
795,2018-01-09 06:59:00,12.359000000000002
796,2018-01-09 07:14:00,13.745999999999999
797,2018-01-09 07:29:00,15.727999999999998
798,2018-01-09 07:44:00,18.317
799,2018-01-09 07:59:00,16.465999999999998
800,2018-01-09 08:14:00,15.195999999999998
801,2018-01-09 08:29:00,13.696
802,2018-01-09 08:44:00,12.655999999999999
803,2018-01-09 08:59:00,12.301999999999998
804,2018-01-09 09:14:00,12.227999999999998
805,2018-01-09 09:29:00,19.748
806,2018-01-09 09:44:00,18.293
807,2018-01-09 09:59:00,13.982
808,2018-01-09 10:14:00,14.909
809,2018-01-09 10:29:00,11.392000000000001
810,2018-01-09 10:44:00,12.217
811,2018-01-09 10:59:00,12.032000000000005
812,2018-01-09 11:14:00,11.925
813,2018-01-09 11:29:00,10.352999999999998
814,2018-01-09 11:44:00,11.286999999999995
815,2018-01-09 11:59:00,12.148
816,2018-01-09 12:14:00,11.421
817,2018-01-09 12:29:00,10.320000000000002
818,2018-01-09 12:44:00,11.474
819,2018-01-09 12:59:00,12.176999999999998
820,2018-01-09 13:14:00,11.179999999999998
821,2018-01-09 13:29:00,10.294999999999998
822,2018-01-09 13:44:00,11.457
823,2018-01-09 13:59:00,12.130999999999998
824,2018-01-09 14:14:00,10.88
825,2018-01-09 14:29:00,10.15
826,2018-01-09 14:44:00,11.663
827,2018-01-09 14:59:00,10.968999999999998
828,2018-01-09 15:14:00,11.098999999999998
829,2018-01-09 15:29:00,11.595999999999998
830,2018-01-09 15:44:00,10.101
831,2018-01-09 15:59:00,10.953
832,2018-01-09 16:14:00,11.997
833,2018-01-09 16:29:00,10.672
834,2018-01-09 16:44:00,10.233999999999998
835,2018-01-09 16:59:00,11.993
836,2018-01-09 17:14:00,11.906999999999998
837,2018-01-09 17:29:00,9.896
838,2018-01-09 17:44:00,10.847
839,2018-01-09 17:59:00,11.624999999999998
840,2018-01-09 18:14:00,10.12
841,2018-01-09 18:29:00,15.522999999999998
842,2018-01-09 18:44:00,30.966
843,2018-01-09 18:59:00,24.158999999999995
844,2018-01-09 19:14:00,17.064
845,2018-01-09 19:29:00,15.713
846,2018-01-09 19:44:00,17.397000000000002
847,2018-01-09 19:59:00,24.491
848,2018-01-09 20:14:00,22.444000000000006
849,2018-01-09 20:29:00,22.977000000000004
850,2018-01-09 20:44:00,25.375999999999998
851,2018-01-09 20:59:00,17.668
852,2018-01-09 21:14:00,18.085
853,2018-01-09 21:29:00,19.863000000000003
854,2018-01-09 21:44:00,33.666
855,2018-01-09 21:59:00,13.564
856,2018-01-09 22:14:00,11.572
857,2018-01-09 22:29:00,12.277000000000005
858,2018-01-09 22:44:00,14.096999999999996
859,2018-01-09 22:59:00,13.075999999999999
860,2018-01-09 23:14:00,12.402999999999999
861,2018-01-09 23:29:00,12.237999999999998
862,2018-01-09 23:44:00,12.074000000000002
863,2018-01-09 23:59:00,11.609000000000002
864,2018-01-10 00:14:00,10.931
865,2018-01-10 00:29:00,11.815
866,2018-01-10 00:44:00,11.365999999999998
867,2018-01-10 00:59:00,10.259
868,2018-01-10 01:14:00,11.429
869,2018-01-10 01:29:00,11.845999999999998
870,2018-01-10 01:44:00,11.044000000000002
871,2018-01-10 01:59:00,10.252
872,2018-01-10 02:14:00,11.384999999999998
873,2018-01-10 02:29:00,11.967
874,2018-01-10 02:44:00,10.692
875,2018-01-10 02:59:00,9.936
876,2018-01-10 03:14:00,11.772
877,2018-01-10 03:29:00,10.727
878,2018-01-10 03:44:00,11.235
879,2018-01-10 03:59:00,11.025
880,2018-01-10 04:14:00,10.038
881,2018-01-10 04:29:00,11.415
882,2018-01-10 04:44:00,11.749
883,2018-01-10 04:59:00,10.017999999999999
884,2018-01-10 05:14:00,10.584999999999997
885,2018-01-10 05:29:00,12.036999999999995
886,2018-01-10 05:44:00,11.440000000000005
887,2018-01-10 05:59:00,12.515
888,2018-01-10 06:14:00,12.614
889,2018-01-10 06:29:00,11.648
890,2018-01-10 06:44:00,13.117
891,2018-01-10 06:59:00,15.371999999999995
892,2018-01-10 07:14:00,15.782999999999996
893,2018-01-10 07:29:00,23.158
894,2018-01-10 07:44:00,47.271
895,2018-01-10 07:59:00,15.455999999999998
896,2018-01-10 08:14:00,13.046
897,2018-01-10 08:29:00,20.728000000000005
898,2018-01-10 08:44:00,12.958000000000002
899,2018-01-10 08:59:00,10.737000000000002
900,2018-01-10 09:14:00,12.212999999999996
901,2018-01-10 09:29:00,11.94
902,2018-01-10 09:44:00,10.306
903,2018-01-10 09:59:00,10.779000000000002
904,2018-01-10 10:14:00,12.057999999999998
905,2018-01-10 10:29:00,11.237000000000002
906,2018-01-10 10:44:00,10.302
907,2018-01-10 10:59:00,11.654000000000005
908,2018-01-10 11:14:00,11.277000000000001
909,2018-01-10 11:29:00,11.109000000000002
910,2018-01-10 11:44:00,12.03
911,2018-01-10 11:59:00,12.995
912,2018-01-10 12:14:00,14.094000000000001
913,2018-01-10 12:29:00,11.671
914,2018-01-10 12:44:00,12.060000000000002
915,2018-01-10 12:59:00,11.918
916,2018-01-10 13:14:00,11.089
917,2018-01-10 13:29:00,10.87
918,2018-01-10 13:44:00,11.970000000000002
919,2018-01-10 13:59:00,11.355
920,2018-01-10 14:14:00,10.288
921,2018-01-10 14:29:00,11.519
922,2018-01-10 14:44:00,12.06
923,2018-01-10 14:59:00,11.038999999999998
924,2018-01-10 15:14:00,10.232
925,2018-01-10 15:29:00,11.621000000000002
926,2018-01-10 15:44:00,12.102
927,2018-01-10 15:59:00,10.707
928,2018-01-10 16:14:00,10.22
929,2018-01-10 16:29:00,11.807
930,2018-01-10 16:44:00,12.053999999999998
931,2018-01-10 16:59:00,10.264000000000001
932,2018-01-10 17:14:00,10.372000000000002
933,2018-01-10 17:29:00,11.72
934,2018-01-10 17:44:00,10.082
935,2018-01-10 17:59:00,11.677999999999995
936,2018-01-10 18:14:00,10.773
937,2018-01-10 18:29:00,9.972000000000001
938,2018-01-10 18:44:00,14.126000000000005
939,2018-01-10 18:59:00,14.61
940,2018-01-10 19:14:00,13.000999999999998
941,2018-01-10 19:29:00,13.325000000000005
942,2018-01-10 19:44:00,15.187
943,2018-01-10 19:59:00,13.479
944,2018-01-10 20:14:00,17.291999999999998
945,2018-01-10 20:29:00,18.003
946,2018-01-10 20:44:00,13.988
947,2018-01-10 20:59:00,17.253000000000004
948,2018-01-10 21:14:00,20.161
949,2018-01-10 21:29:00,18.998
950,2018-01-10 21:44:00,15.095
951,2018-01-10 21:59:00,14.953
952,2018-01-10 22:14:00,12.669
953,2018-01-10 22:29:00,13.247
954,2018-01-10 22:44:00,12.287999999999998
955,2018-01-10 22:59:00,10.647999999999998
956,2018-01-10 23:14:00,12.052
957,2018-01-10 23:29:00,12.071999999999996
958,2018-01-10 23:44:00,10.381999999999998
959,2018-01-10 23:59:00,11.016000000000002
960,2018-01-11 00:14:00,12.164000000000001
961,2018-01-11 00:29:00,11.842999999999995
962,2018-01-11 00:44:00,10.392999999999999
963,2018-01-11 00:59:00,11.305
964,2018-01-11 01:14:00,12.115
965,2018-01-11 01:29:00,12.200999999999999
966,2018-01-11 01:44:00,15.050999999999998
967,2018-01-11 01:59:00,11.801999999999998
968,2018-01-11 02:14:00,12.191
969,2018-01-11 02:29:00,12.149000000000004
970,2018-01-11 02:44:00,12.080999999999998
971,2018-01-11 02:59:00,11.079999999999998
972,2018-01-11 03:14:00,10.234
973,2018-01-11 03:29:00,11.855999999999998
974,2018-01-11 03:44:00,12.158
975,2018-01-11 03:59:00,11.904999999999998
976,2018-01-11 04:14:00,60.005
977,2018-01-11 04:29:00,61.588
978,2018-01-11 04:44:00,62.20799999999999
979,2018-01-11 04:59:00,61.111
980,2018-01-11 05:14:00,48.423
981,2018-01-11 05:29:00,14.329
982,2018-01-11 05:44:00,11.712000000000002
983,2018-01-11 05:59:00,10.757
984,2018-01-11 06:14:00,10.899
985,2018-01-11 06:29:00,15.574000000000002
986,2018-01-11 06:44:00,15.329999999999998
987,2018-01-11 06:59:00,17.533
988,2018-01-11 07:14:00,22.556
989,2018-01-11 07:29:00,13.335999999999999
990,2018-01-11 07:44:00,12.550999999999998
991,2018-01-11 07:59:00,10.999999999999998
992,2018-01-11 08:14:00,9.557
993,2018-01-11 08:29:00,10.959000000000001
994,2018-01-11 08:44:00,11.616
995,2018-01-11 08:59:00,10.318
996,2018-01-11 09:14:00,10.074000000000002
997,2018-01-11 09:29:00,11.433999999999996
998,2018-01-11 09:44:00,10.03
999,2018-01-11 09:59:00,11.349
1000,2018-01-11 10:14:00,10.765
1001,2018-01-11 10:29:00,9.674
1002,2018-01-11 10:44:00,11.368
1003,2018-01-11 10:59:00,11.54
1004,2018-01-11 11:14:00,9.826
1005,2018-01-11 11:29:00,10.256999999999998
1006,2018-01-11 11:44:00,11.313999999999995
1007,2018-01-11 11:59:00,9.643999999999998
1008,2018-01-11 12:14:00,11.383000000000004
1009,2018-01-11 12:29:00,10.348
1010,2018-01-11 12:44:00,9.543
1011,2018-01-11 12:59:00,11.285
1012,2018-01-11 13:14:00,11.312000000000001
1013,2018-01-11 13:29:00,9.676
1014,2018-01-11 13:44:00,10.357
1015,2018-01-11 13:59:00,11.414
1016,2018-01-11 14:14:00,11.479
1017,2018-01-11 14:29:00,12.066000000000004
1018,2018-01-11 14:44:00,14.019
1019,2018-01-11 14:59:00,10.914000000000001
1020,2018-01-11 15:14:00,11.492
1021,2018-01-11 15:29:00,11.255999999999998
1022,2018-01-11 15:44:00,11.052
1023,2018-01-11 15:59:00,9.465
1024,2018-01-11 16:14:00,10.470999999999998
1025,2018-01-11 16:29:00,11.391000000000002
1026,2018-01-11 16:44:00,10.774000000000001
1027,2018-01-11 16:59:00,9.594
1028,2018-01-11 17:14:00,10.71
1029,2018-01-11 17:29:00,11.448
1030,2018-01-11 17:44:00,10.656999999999998
1031,2018-01-11 17:59:00,9.521
1032,2018-01-11 18:14:00,10.48
1033,2018-01-11 18:29:00,11.137
1034,2018-01-11 18:44:00,13.884
1035,2018-01-11 18:59:00,13.502
1036,2018-01-11 19:14:00,15.284
1037,2018-01-11 19:29:00,14.079
1038,2018-01-11 19:44:00,14.724000000000002
1039,2018-01-11 19:59:00,17.354999999999997
1040,2018-01-11 20:14:00,17.656
1041,2018-01-11 20:29:00,18.889
1042,2018-01-11 20:44:00,19.661
1043,2018-01-11 20:59:00,18.076
1044,2018-01-11 21:14:00,14.927999999999999
1045,2018-01-11 21:29:00,17.551
1046,2018-01-11 21:44:00,14.991
1047,2018-01-11 21:59:00,19.908
1048,2018-01-11 22:14:00,13.827999999999998
1049,2018-01-11 22:29:00,13.706
1050,2018-01-11 22:44:00,16.54
1051,2018-01-11 22:59:00,16.187
1052,2018-01-11 23:14:00,13.109999999999998
1053,2018-01-11 23:29:00,13.072000000000001
1054,2018-01-11 23:44:00,10.861
1055,2018-01-11 23:59:00,10.328
1056,2018-01-12 00:14:00,11.160999999999998
1057,2018-01-12 00:29:00,9.646
1058,2018-01-12 00:44:00,10.162999999999998
1059,2018-01-12 00:59:00,11.162999999999998
1060,2018-01-12 01:14:00,10.298
1061,2018-01-12 01:29:00,9.572
1062,2018-01-12 01:44:00,11.077
1063,2018-01-12 01:59:00,9.738
1064,2018-01-12 02:14:00,10.585
1065,2018-01-12 02:29:00,10.703999999999997
1066,2018-01-12 02:44:00,9.459
1067,2018-01-12 02:59:00,10.823000000000002
1068,2018-01-12 03:14:00,11.242
1069,2018-01-12 03:29:00,11.079
1070,2018-01-12 03:44:00,13.593
1071,2018-01-12 03:59:00,11.335999999999999
1072,2018-01-12 04:14:00,11.394
1073,2018-01-12 04:29:00,28.134
1074,2018-01-12 04:44:00,61.00899999999999
1075,2018-01-12 04:59:00,59.24500000000001
1076,2018-01-12 05:14:00,41.605
1077,2018-01-12 05:29:00,11.405
1078,2018-01-12 05:44:00,10.410000000000002
1079,2018-01-12 05:59:00,9.428
1080,2018-01-12 06:14:00,11.122
1081,2018-01-12 06:29:00,12.119000000000002
1082,2018-01-12 06:44:00,10.783
1083,2018-01-12 06:59:00,10.673
1084,2018-01-12 07:14:00,15.354000000000001
1085,2018-01-12 07:29:00,15.255999999999995
1086,2018-01-12 07:44:00,14.036
1087,2018-01-12 07:59:00,13.909000000000002
1088,2018-01-12 08:14:00,13.912999999999998
1089,2018-01-12 08:29:00,14.868999999999998
1090,2018-01-12 08:44:00,14.114000000000004
1091,2018-01-12 08:59:00,14.373
1092,2018-01-12 09:14:00,16.084
1093,2018-01-12 09:29:00,13.915
1094,2018-01-12 09:44:00,21.176
1095,2018-01-12 09:59:00,17.054000000000002
1096,2018-01-12 10:14:00,16.249000000000002
1097,2018-01-12 10:29:00,13.925000000000002
1098,2018-01-12 10:44:00,13.477999999999998
1099,2018-01-12 10:59:00,15.243999999999998
1100,2018-01-12 11:14:00,15.201999999999998
1101,2018-01-12 11:29:00,13.786
1102,2018-01-12 11:44:00,13.59
1103,2018-01-12 11:59:00,14.742
1104,2018-01-12 12:14:00,15.216
1105,2018-01-12 12:29:00,13.948000000000002
1106,2018-01-12 12:44:00,22.615
1107,2018-01-12 12:59:00,18.784000000000002
1108,2018-01-12 13:14:00,15.880999999999998
1109,2018-01-12 13:29:00,16.052999999999994
1110,2018-01-12 13:44:00,21.596000000000004
1111,2018-01-12 13:59:00,27.805000000000003
1112,2018-01-12 14:14:00,12.965000000000002
1113,2018-01-12 14:29:00,13.886
1114,2018-01-12 14:44:00,14.525
1115,2018-01-12 14:59:00,17.548999999999996
1116,2018-01-12 15:14:00,19.877
1117,2018-01-12 15:29:00,19.485
1118,2018-01-12 15:44:00,49.956
1119,2018-01-12 15:59:00,71.075
1120,2018-01-12 16:14:00,50.90000000000001
1121,2018-01-12 16:29:00,28.146
1122,2018-01-12 16:44:00,44.0
1123,2018-01-12 16:59:00,51.35300000000001
1124,2018-01-12 17:14:00,68.29
1125,2018-01-12 17:29:00,37.214
1126,2018-01-12 17:44:00,58.692
1127,2018-01-12 17:59:00,53.423
1128,2018-01-12 18:14:00,42.55800000000001
1129,2018-01-12 18:29:00,30.808000000000003
1130,2018-01-12 18:44:00,20.628
1131,2018-01-12 18:59:00,18.950000000000006
1132,2018-01-12 19:14:00,17.160999999999998
1133,2018-01-12 19:29:00,18.33
1134,2018-01-12 19:44:00,23.142
1135,2018-01-12 19:59:00,21.054000000000002
1136,2018-01-12 20:14:00,22.555999999999997
1137,2018-01-12 20:29:00,26.445
1138,2018-01-12 20:44:00,26.493
1139,2018-01-12 20:59:00,26.111
1140,2018-01-12 21:14:00,25.497000000000003
1141,2018-01-12 21:29:00,23.441000000000006
1142,2018-01-12 21:44:00,22.849
1143,2018-01-12 21:59:00,23.804
1144,2018-01-12 22:14:00,22.114999999999995
1145,2018-01-12 22:29:00,21.503
1146,2018-01-12 22:44:00,22.097999999999995
1147,2018-01-12 22:59:00,18.733
1148,2018-01-12 23:14:00,17.452
1149,2018-01-12 23:29:00,18.096
1150,2018-01-12 23:44:00,17.948999999999995
1151,2018-01-12 23:59:00,17.825
1152,2018-01-13 00:14:00,18.25
1153,2018-01-13 00:29:00,16.576999999999998
1154,2018-01-13 00:44:00,20.987
1155,2018-01-13 00:59:00,18.735
1156,2018-01-13 01:14:00,12.735999999999995
1157,2018-01-13 01:29:00,11.945999999999998
1158,2018-01-13 01:44:00,13.542
1159,2018-01-13 01:59:00,12.552
1160,2018-01-13 02:14:00,13.127000000000002
1161,2018-01-13 02:29:00,13.183
1162,2018-01-13 02:44:00,11.992000000000004
1163,2018-01-13 02:59:00,13.085999999999999
1164,2018-01-13 03:14:00,13.810999999999998
1165,2018-01-13 03:29:00,12.177
1166,2018-01-13 03:44:00,12.368
1167,2018-01-13 03:59:00,13.581
1168,2018-01-13 04:14:00,11.866
1169,2018-01-13 04:29:00,55.24500000000001
1170,2018-01-13 04:44:00,63.455
1171,2018-01-13 04:59:00,63.45
1172,2018-01-13 05:14:00,35.79199999999999
1173,2018-01-13 05:29:00,12.365
1174,2018-01-13 05:44:00,12.263
1175,2018-01-13 05:59:00,11.437999999999999
1176,2018-01-13 06:14:00,10.597000000000003
1177,2018-01-13 06:29:00,13.178999999999998
1178,2018-01-13 06:44:00,12.418
1179,2018-01-13 06:59:00,10.946000000000002
1180,2018-01-13 07:14:00,11.782000000000002
1181,2018-01-13 07:29:00,12.476000000000004
1182,2018-01-13 07:44:00,11.105
1183,2018-01-13 07:59:00,10.911
1184,2018-01-13 08:14:00,12.567
1185,2018-01-13 08:29:00,11.346999999999998
1186,2018-01-13 08:44:00,11.624999999999998
1187,2018-01-13 08:59:00,12.258000000000004
1188,2018-01-13 09:14:00,14.210999999999999
1189,2018-01-13 09:29:00,13.036
1190,2018-01-13 09:44:00,23.851
1191,2018-01-13 09:59:00,14.29
1192,2018-01-13 10:14:00,18.485000000000007
1193,2018-01-13 10:29:00,17.498
1194,2018-01-13 10:44:00,19.553000000000004
1195,2018-01-13 10:59:00,20.355
1196,2018-01-13 11:14:00,30.117
1197,2018-01-13 11:29:00,18.106
1198,2018-01-13 11:44:00,14.591
1199,2018-01-13 11:59:00,16.005
1200,2018-01-13 12:14:00,27.68
1201,2018-01-13 12:29:00,26.631
1202,2018-01-13 12:44:00,13.564
1203,2018-01-13 12:59:00,13.195
1204,2018-01-13 13:14:00,11.53
1205,2018-01-13 13:29:00,12.565
1206,2018-01-13 13:44:00,13.378
1207,2018-01-13 13:59:00,12.762
1208,2018-01-13 14:14:00,17.046
1209,2018-01-13 14:29:00,13.093000000000002
1210,2018-01-13 14:44:00,12.824000000000002
1211,2018-01-13 14:59:00,12.784
1212,2018-01-13 15:14:00,12.855999999999998
1213,2018-01-13 15:29:00,11.646999999999995
1214,2018-01-13 15:44:00,12.567
1215,2018-01-13 15:59:00,13.517999999999995
1216,2018-01-13 16:14:00,12.109000000000002
1217,2018-01-13 16:29:00,11.217999999999998
1218,2018-01-13 16:44:00,13.102000000000002
1219,2018-01-13 16:59:00,13.003
1220,2018-01-13 17:14:00,13.742
1221,2018-01-13 17:29:00,15.334000000000001
1222,2018-01-13 17:44:00,13.115
1223,2018-01-13 17:59:00,15.879
1224,2018-01-13 18:14:00,16.822999999999997
1225,2018-01-13 18:29:00,16.642
1226,2018-01-13 18:44:00,18.433
1227,2018-01-13 18:59:00,17.317999999999998
1228,2018-01-13 19:14:00,16.986
1229,2018-01-13 19:29:00,16.894000000000002
1230,2018-01-13 19:44:00,18.863
1231,2018-01-13 19:59:00,27.276000000000003
1232,2018-01-13 20:14:00,20.916999999999998
1233,2018-01-13 20:29:00,15.764999999999995
1234,2018-01-13 20:44:00,23.228
1235,2018-01-13 20:59:00,21.037
1236,2018-01-13 21:14:00,20.764
1237,2018-01-13 21:29:00,16.735000000000007
1238,2018-01-13 21:44:00,14.504
1239,2018-01-13 21:59:00,11.745
1240,2018-01-13 22:14:00,11.728
1241,2018-01-13 22:29:00,15.265
1242,2018-01-13 22:44:00,15.733999999999998
1243,2018-01-13 22:59:00,11.345999999999998
1244,2018-01-13 23:14:00,10.65
1245,2018-01-13 23:29:00,13.181000000000004
1246,2018-01-13 23:44:00,13.37
1247,2018-01-13 23:59:00,10.46
1248,2018-01-14 00:14:00,10.991
1249,2018-01-14 00:29:00,10.354
1250,2018-01-14 00:44:00,10.865999999999998
1251,2018-01-14 00:59:00,10.742999999999995
1252,2018-01-14 01:14:00,9.507
1253,2018-01-14 01:29:00,10.727
1254,2018-01-14 01:44:00,11.319
1255,2018-01-14 01:59:00,9.538999999999998
1256,2018-01-14 02:14:00,9.796
1257,2018-01-14 02:29:00,11.261000000000005
1258,2018-01-14 02:44:00,9.566
1259,2018-01-14 02:59:00,11.265999999999998
1260,2018-01-14 03:14:00,9.973999999999998
1261,2018-01-14 03:29:00,9.493
1262,2018-01-14 03:44:00,11.252
1263,2018-01-14 03:59:00,10.752
1264,2018-01-14 04:14:00,9.425999999999998
1265,2018-01-14 04:29:00,10.245
1266,2018-01-14 04:44:00,10.645
1267,2018-01-14 04:59:00,9.83
1268,2018-01-14 05:14:00,11.089
1269,2018-01-14 05:29:00,9.175000000000002
1270,2018-01-14 05:44:00,9.8
1271,2018-01-14 05:59:00,12.186
1272,2018-01-14 06:14:00,10.792000000000002
1273,2018-01-14 06:29:00,10.249
1274,2018-01-14 06:44:00,11.806
1275,2018-01-14 06:59:00,10.716
1276,2018-01-14 07:14:00,10.878
1277,2018-01-14 07:29:00,10.712000000000002
1278,2018-01-14 07:44:00,9.722999999999999
1279,2018-01-14 07:59:00,10.905
1280,2018-01-14 08:14:00,11.635
1281,2018-01-14 08:29:00,11.609000000000002
1282,2018-01-14 08:44:00,18.362000000000002
1283,2018-01-14 08:59:00,16.729
1284,2018-01-14 09:14:00,18.275
1285,2018-01-14 09:29:00,17.541
1286,2018-01-14 09:44:00,14.800999999999998
1287,2018-01-14 09:59:00,21.657000000000004
1288,2018-01-14 10:14:00,19.234
1289,2018-01-14 10:29:00,16.575
1290,2018-01-14 10:44:00,17.883
1291,2018-01-14 10:59:00,19.96
1292,2018-01-14 11:14:00,21.822
1293,2018-01-14 11:29:00,18.785999999999998
1294,2018-01-14 11:44:00,32.593999999999994
1295,2018-01-14 11:59:00,67.283
1296,2018-01-14 12:14:00,67.565
1297,2018-01-14 12:29:00,58.929
1298,2018-01-14 12:44:00,15.81
1299,2018-01-14 12:59:00,11.638999999999998
1300,2018-01-14 13:14:00,12.373
1301,2018-01-14 13:29:00,13.313
1302,2018-01-14 13:44:00,12.287999999999998
1303,2018-01-14 13:59:00,11.399000000000001
1304,2018-01-14 14:14:00,12.104999999999995
1305,2018-01-14 14:29:00,14.360999999999999
1306,2018-01-14 14:44:00,13.324000000000002
1307,2018-01-14 14:59:00,11.912999999999998
1308,2018-01-14 15:14:00,38.79
1309,2018-01-14 15:29:00,65.578
1310,2018-01-14 15:44:00,60.519
1311,2018-01-14 15:59:00,30.421
1312,2018-01-14 16:14:00,16.473000000000006
1313,2018-01-14 16:29:00,12.844000000000001
1314,2018-01-14 16:44:00,12.467000000000002
1315,2018-01-14 16:59:00,14.072
1316,2018-01-14 17:14:00,12.612
1317,2018-01-14 17:29:00,13.843
1318,2018-01-14 17:44:00,13.276000000000002
1319,2018-01-14 17:59:00,18.037
1320,2018-01-14 18:14:00,19.066
1321,2018-01-14 18:29:00,17.319000000000006
1322,2018-01-14 18:44:00,14.485
1323,2018-01-14 18:59:00,15.52
1324,2018-01-14 19:14:00,16.340999999999998
1325,2018-01-14 19:29:00,21.63
1326,2018-01-14 19:44:00,15.324000000000002
1327,2018-01-14 19:59:00,20.990999999999996
1328,2018-01-14 20:14:00,20.16
1329,2018-01-14 20:29:00,18.959
1330,2018-01-14 20:44:00,18.146
1331,2018-01-14 20:59:00,18.12
